id,tweet_text,tweet_date,sentiment,query_used
1034458729528414208,"@CentralDeFasLS já fiz um filme, sabia ? relacionado a música :) #LuanSantanaTv #LuanSantana #Luanetes #MPN",Tue Aug 28 15:12:35 +0000 2018,1,:)
1033766411901050880,"Migo tem inveja né? Fandom temido pelo MUNDO TODO enquanto o seu só no Brasil, releva, meus ídolos não precisam cantar em outra língua pra fazer sucesso mundial :) Sorry anitters sensatos... #MPN #HarryStyles #Directioners https://t.co/NkP8SsjV0f",Sun Aug 26 17:21:33 +0000 2018,1,:)
1033407432930861057,"Passando pra lembrar vocês (ninguém liga)Que falta SÓ 22 dias para O MEU aniversario,quero presentes e parabéns :) Era só isso mesmo hahahaha Eu indico Lilian Melchert (@limelchert) para concorrer na categoria ""Youtuber Feminina Favorita"" no #MPN2018 @NickelodeonBR",Sat Aug 25 17:35:06 +0000 2018,1,:)
1032472286555779073,@DobbySenhor1 @AlonIsMyWorld @soyalannavarro @CD9 @NickelodeonBR @CNCOmusic :) Eu indico CD9 (@CD9) para concorrer na categoria “Artista Internacional Favorito” no #MPN2018 @NickelodeonBR,Thu Aug 23 03:39:10 +0000 2018,1,:)
1032467891751448578,":) Eu indico CD9 (@CD9) para concorrer na categoria ""Artista Internacional Favorito"" no #MPN2018 @NickelodeonBR",Thu Aug 23 03:21:42 +0000 2018,1,:)
1032427370404139009,Eu indico MoonKase (@Moonk4s3) para concorrer nas categorias de ''Youtuber Feminina Favorita'' e ''Canal de Games Favorito'' no #MPN2018 @NickelodeonBR :3 vo procurar o do jv preguiça de editar o que copiei :P,Thu Aug 23 00:40:41 +0000 2018,1,:)
1032418917988352002,"Me andaba robando fotos de Jos :) CD9 NO BRASIL🇧🇷 Eu indico CD9 (@CD9) para concorrer na categoria ""Artista Internacional Favorito"" no #MPN2018 @NickelodeonBR https://t.co/b2imv8ZIQq",Thu Aug 23 00:07:06 +0000 2018,1,:)
1032370338510692352,"Bora passa vergonha @felipeneto? Eu te amo não Desiste de mim :) Eu indico Felipe Neto ( @felipeneto ) para concorrer na categoria "" YouTuber Masculino Favorito "" no #MPN2018 @NickelodeonBR https://t.co/Xh24SgPvge",Wed Aug 22 20:54:03 +0000 2018,1,:)
1031360645659209728,@AbrahamMateo Tini Stoessel :D Eu indico CD9 (@CD9) para concorrer na categoria “Artista Internacional Favorito” no #MPN2018 @NickelodeonBR,Mon Aug 20 02:01:54 +0000 2018,1,:)
1031315297297473538,":) CD9 NO BRASIL Eu indico CD9 (@CD9) para concorrer na categoria ""Artista Internacional Favorito"" no #MPN2018 @NickelodeonBR",Sun Aug 19 23:01:42 +0000 2018,1,:)
1031304479700905984,"Terça-Feira temos a estreia da TERCEIRA TEMPORADA do #MasterChefBR Profissionais, enquanto isso você pode ficar por dentro do ALL STARS do programa que pode acontecer ano que vem ;) Vem ouvir o que achamos dessa novidade :) https://t.co/RxYZhbSYiN",Sun Aug 19 22:18:43 +0000 2018,1,:)
1031298432978300928,"@UnitersBR @NowUnitedMusic @NickelodeonBR Quero muito, mas não tenho certeza :-) Eu indico o Now United (@NowUnitedMusic) para concorrer na categoria de ""Artista Internacional Favorito"" no #MPN2018 #MPN #NOWUNITED @NickelodeonBR",Sun Aug 19 21:54:41 +0000 2018,1,:)
1031220483516235776,@EditsBryan :) Eu indico CD9 (@CD9) para concorrer na categoria “Artista Internacional Favorito” no #MPN2018 @NickelodeonBR,Sun Aug 19 16:44:57 +0000 2018,1,:)
1031009511174275072,Odio a Pumas :) Eu indico CD9 (@CD9) para concorrer na categoria “Artista Internacional Favorito” no #MPN2018 @NickelodeonBR,Sun Aug 19 02:46:37 +0000 2018,1,:)
1030999994613022723,@saenz_herre @WeAreCodersMx Eso :) Eu indico CD9 (@CD9) para concorrer na categoria “Artista Internacional Favorito” no #MPN2018 @NickelodeonBR,Sun Aug 19 02:08:48 +0000 2018,1,:)
1030280620616966144,#TheVoiceBrasil passando só pra dizer que os duelos de terça-feira foram mais emocionantes :-) https://t.co/EYDvx525gm,Fri Aug 17 02:30:16 +0000 2018,1,:)
1030280566875275264,"Não sei vocês, mas sinto que o Edson Carlos nasceu para o sertanejo! Hahaha 🎤💛 Arrasou! :-) #TheVoiceBrasil",Fri Aug 17 02:30:03 +0000 2018,1,:)
1030276989175955458,#TheVoiceBrasil eu ainda não superei a apresentação da Priscila na terça-feira :-) E esse dueto ai ? Música da maravilhosa @IzaReal,Fri Aug 17 02:15:50 +0000 2018,1,:)
1030274857299337216,"Tema de abertura de Linha da Vida no #TheVoiceBrasil! Amo! E partiu ler que já estamos no penúltimo cap! :) Lívia, na UTI, pede perdão a Lena Mari e sua filha biológica antes de falecer #LinhaDaVidaEmoçõesFinaisNoWebMundi https://t.co/ghZUKMOkZQ",Fri Aug 17 02:07:22 +0000 2018,1,:)
1030268536910954496,Já já começa o #TheVoiceBrasil E hoje tem Lala :) ♡ @larissavianaofi #TimeLulu,Fri Aug 17 01:42:15 +0000 2018,1,:)
1029915172398411776,"oi Eu indico a Jazzb (@Itsjazzb) para concorrer na categoria ""Youtuber Feminina Favorita"" no #MPN2018 #MPN @NickelodeonBR só isso mesmo :) JOSJDOJ",Thu Aug 16 02:18:06 +0000 2018,1,:)
1049321811807293440,#JadePicon #MPN #JoaoGuilherme #MaisaNicholas #MaisaSilvaTV eu tenho que ir para a escola :(((((((,Mon Oct 08 15:33:10 +0000 2018,0,:(
1049296583639097346,jimin é um anjinho :( #MPN #BTSARMY #BTS @BTS_twt,Mon Oct 08 13:52:55 +0000 2018,0,:(
1049285881494949889,li todas essas notícias do bts e to mt feliz por eles mas minha animação continua 0 :( pensei em tanta coisa quando fui dormir #MPN #BTS #BTSARMY @BTS_twt,Mon Oct 08 13:10:23 +0000 2018,0,:(
1049263038451404800,"@larimanoela Triste ver que a Lari tem muito mais fãs, e pra votar tem bem pouco :( #MPN #LarissaManoela #LarissaManoelaIG #FalaSerioMae",Mon Oct 08 11:39:37 +0000 2018,0,:(
1049240127086776321,eu nem tive pique pra ver #AFazenda10 ontem :(,Mon Oct 08 10:08:34 +0000 2018,0,:(
1049153430915358721,#JadePicon #MPN #JoaoGuilherme #MaisaSilvaTV eu chorei quando a ma falou q o pipoca morreu :((((,Mon Oct 08 04:24:04 +0000 2018,0,:(
1049142849508450305,Meu medo é a @BigHitEnt lançar as data pro Brasil e eu nao ter dinheiro pra comprar ingresso :( #BTS #BTSARMY #MPN @BTS_twt https://t.co/dGylO9rElY,Mon Oct 08 03:42:02 +0000 2018,0,:(
1047057583268401154,@VitorKley oi pitiquirico to morrendo de saudade :( amo vc #mpn #vitorkley #osol,Tue Oct 02 09:35:55 +0000 2018,0,:(
1047053613997207552,eu n quero ir pra escola :(( #MPN #BTSARMY #BTS @BTS_twt,Tue Oct 02 09:20:09 +0000 2018,0,:(
1047000125078429696,ah não que coisa mais fofa :(((( #BTSARMY #MPN (@BTS_twt) https://t.co/hBRqygHgLI,Tue Oct 02 05:47:36 +0000 2018,0,:(
1046998487462830080,eu com dó da nadja pq agora ela vai se isolar :( #AFazenda10,Tue Oct 02 05:41:06 +0000 2018,0,:(
1046995057063153664,"É horrível estar com sono, e a ansiedade não deixar dormir :( #MPN #LuanSantana #LuanSantanaTV #Luanetes",Tue Oct 02 05:27:28 +0000 2018,0,:(
1046988360525463553,"@anapaularenault Acho que deveriam trancar os comentários no IG da Ana Paula, é cada comentários absurdo atacando ela, não consigo ler e nem comentar algo para Ana :( #AFazenda10",Tue Oct 02 05:00:51 +0000 2018,0,:(
1046983737236496385,"foi baixo isso mano, to decepcionada real com a ana paula :( #AFazenda10 https://t.co/SNLmoBwYY7",Tue Oct 02 04:42:29 +0000 2018,0,:(
1046976531552178176,"Mano,estou puta com essa vitimização :( #AFazenda10",Tue Oct 02 04:13:51 +0000 2018,0,:(
1046976400769634304,eu queria ser um banda porque amo pandas mas os bichinhos são tão mal cuidados aff :( #MPN #Anavitoria https://t.co/xrSr2cRs3M,Tue Oct 02 04:13:20 +0000 2018,0,:(
1046963925257007104,Meu trio ja foi :( É uma pena q a nadja n entenda q ta no jogo e será votada #RocaAFazenda #AFazenda10,Tue Oct 02 03:23:46 +0000 2018,0,:(
1046963260619198465,#Afazenda10 Não chora Nadja :(,Tue Oct 02 03:21:07 +0000 2018,0,:(
1046962749375467520,#Afazenda10 Nadja ta chorando mds :( poxa,Tue Oct 02 03:19:05 +0000 2018,0,:(
1046962746502336512,#larissamanoela @larimanoela #MPN2018 Ando tão cansada e desanimada :(,Tue Oct 02 03:19:05 +0000 2018,0,:(
1046962041494409218,Tadinha da Nadja :( #AFazenda10,Tue Oct 02 03:16:16 +0000 2018,0,:(
1046958577511030785,Será que a presença do Mion não vai deixá-los tímidos para brigar? :( #AFazenda10,Tue Oct 02 03:02:31 +0000 2018,0,:(
1046958530132086785,@armyarquivo Eu perdi :( alguém me manda as do tarde pfvr? #MPN #BTSARMY #BTS @BTS_twt,Tue Oct 02 03:02:19 +0000 2018,0,:(
1046957559918333952,@armyarquivo perdi a do Taehyung :(( alguém me manda por favor? #MPN #BTSARMY #BTS @BTS_twt,Tue Oct 02 02:58:28 +0000 2018,0,:(
1046952672979496962,#Afazenda10 af Nadja não sabe ouvir mds :(,Tue Oct 02 02:39:03 +0000 2018,0,:(
1046952414383886336,ANA PAULA EU TE AMO. ENTENDE ISSO :((((( #AFazenda10,Tue Oct 02 02:38:01 +0000 2018,0,:(
1046952347770019840,O que eu não queria aconteceu :( #AFazenda10,Tue Oct 02 02:37:45 +0000 2018,0,:(
1046949281566007298,"Nadja só se afunda, gosto tanto dela :(( #AFazenda10",Tue Oct 02 02:25:34 +0000 2018,0,:(
1046948076546600961,a gabi ta bem? ela não ta com uma carinha boa :( #RoçaAFazenda #AFazenda10,Tue Oct 02 02:20:47 +0000 2018,0,:(
1046947738070470656,Nadja tá louca gente.... Ela não pode perder a mão :( #AFazenda10,Tue Oct 02 02:19:26 +0000 2018,0,:(
1046946652345589760,tava procurando um user mas não achei nenhuma legal e não tenho criatividade pra fazer um :( Sad #MPN #BTS #BTSARMY @BTS_twt,Tue Oct 02 02:15:07 +0000 2018,0,:(
1046942473082363905,"#Afazenda10 Eu gosto da Nadja sim, mas essa mania de perseguição ta chata. Pra mim a Nadja não tem um psicológico preparado para estar em reality. Ela começou bem, agora esta se prejudicando atoa. :(",Tue Oct 02 01:58:31 +0000 2018,0,:(
1046941076723044352,tava gostando tanto da amizade da ana com a nadja :( #AFazenda10,Tue Oct 02 01:52:58 +0000 2018,0,:(
1046940273190875136,"#Afazenda10 Desabafo : to bem triste pela Nadja o mal dela é não saber ouvir as pessoas certas poxa, ela fica caindo no papo dos embustes e só vai se dar mal. Espero de coração que ela mude :(",Tue Oct 02 01:49:46 +0000 2018,0,:(
1046937162976047105,Tá aí uma briga que eu não queria ver :( #AFazenda10 https://t.co/fqX3IS2QkF,Tue Oct 02 01:37:25 +0000 2018,0,:(
1046935609485471744,@armyarquivo @BTS_twt a nao chegou :( #MPN #BTSARMY #BTS @BTS_twt,Tue Oct 02 01:31:15 +0000 2018,0,:(
1046931759999410176,"nem sei mais oque pensar, de verdade, estou muito mal :( #MPN #LuanSantana #LuanSantanaTV #Luanetes",Tue Oct 02 01:15:57 +0000 2018,0,:(
1046927927751917568,@Ju_Bravim @BTS_twt eu amo essas fotinhas dele :(( #MPN #BTS #BTSARMY @BTS_twt,Tue Oct 02 01:00:43 +0000 2018,0,:(
1046927857212100610,@AnnaCar71974758 posso chamar na dm? acabei de chegar e só peguei as do yoongi :( #MPN #BTSARMY #BTS⁠ ⁠ @BTS_twt,Tue Oct 02 01:00:26 +0000 2018,0,:(
1046927288917532672,"eu nem disse como amei mt mt mt essa foto, os olhinhos fechados e as roupas larguinhas q ele sempre usa :(( #MPN #BTS #BTSARMY @BTS_twt https://t.co/HRCzakLEqP",Tue Oct 02 00:58:11 +0000 2018,0,:(
1046924489995501569,@My_PJM95 @BTS_twt -eu realmente espero :( como foi seu dia? #BTSARMY #BTS #MPN @BTS_twt,Tue Oct 02 00:47:03 +0000 2018,0,:(
1046922601896005633,"@My_PJM95 @BTS_twt -não jantei e meu dia foi mais ou menos, bem decepcionante :( #BTSARMY #BTS #MPN @BTS_twt",Tue Oct 02 00:39:33 +0000 2018,0,:(
1046921974327463936,ai gente to tão :( com esse lance da nadja e ap #aFazenda10,Tue Oct 02 00:37:04 +0000 2018,0,:(
1046921674078216193,@armyarquivo @BTS_twt Tá acabando a bateria do meu celular :((( Vacilo #MPN #BTS #BTSARMY @BTS_twt,Tue Oct 02 00:35:52 +0000 2018,0,:(
1046920120508043264,"Spu fã da ana e n gostei dela levar o prato pro sandro lavar, ta humilhando o cara .. Ai n da :( #AFazenda10",Tue Oct 02 00:29:42 +0000 2018,0,:(
1046782265039179778,vou sentir tanta saudade :( #MPN #JoaoGuilherme https://t.co/GWgftrYVCy,Mon Oct 01 15:21:54 +0000 2018,0,:(
1046781426811777024,"A beleza do Taehyung me encanta mano, é uma beleza tão natural, fofa e sexy ao mesmo tempo... também admiro tanto a beleza interna dele, ele é uma pessoa maravilhosa, eu o amo tanto :( #MPN #BTSARMY #BTS @BTS_twt https://t.co/R9vxyAJk13",Mon Oct 01 15:18:35 +0000 2018,0,:(
1046780590803103744,"G.C.F ganhando formatos diferentes,, eu tô tão orgulhosa do Jeongguk :((( #BTSARMY #MPN (@BTS_twt) https://t.co/a0wyH0Ta2w",Mon Oct 01 15:15:15 +0000 2018,0,:(
1046776444721025024,Eu: que saudades do Taehyung :( *Taehyung aparece e posta alguma coisa* Eu: opa to bem alimentada *5 minutos depois* Eu: que saudades do Taehyung :( #MPN #BTSARMY #BTS ⁠ @BTS_twt,Mon Oct 01 14:58:47 +0000 2018,0,:(
1046745322695856129,Ai gente não assisti #AFazenda10 ontem :( me contem se teve novidades?,Mon Oct 01 12:55:07 +0000 2018,0,:(
1046257463899672576,Meu anjinho :( que vontade de secar a lagriminha dele e fazer carinho e cafuné @BTS_twt #MPN #BTSARMY https://t.co/9CMumAKcRa,Sun Sep 30 04:36:32 +0000 2018,0,:(
1046248609711312896,@BTS_twt YOOONGIII AAAAAH PQ TÃO LINDO? ?¿¿¿ TE AMO MUITO :(( #MPN #BTS #BTSARMY @BTS_twt https://t.co/inq35CYxwK,Sun Sep 30 04:01:21 +0000 2018,0,:(
1046245722398576640,o Hoseok pegou o celular da army e gravou um vídeo aaaaaaa chorando pq sei que nunca vou ter uma sorte dessas :( #MPN #BTSARMY @BTS_twt https://t.co/t28aGTtEeD,Sun Sep 30 03:49:53 +0000 2018,0,:(
1046240550251368448,"[♡] Se lembram de quando hobi e namjoon tiveram um encontro praiano, e então hobi escreveu na areia 'rm x jhope para sempre' e depois gritaram juntos ""nossa amizade para sempre"" enquanto estavam de mãos dadas?:( protejam essa amizade forte e sincera💛 @BTS_twt #BTS #AMAs #MPN https://t.co/wTirngJoc4",Sun Sep 30 03:29:20 +0000 2018,0,:(
1046236485534588928,taehyung é um anjinho mesmo mano :( #MPN #BTS #BTSARMY @BTS_twt https://t.co/1tH0Mu7sdo,Sun Sep 30 03:13:10 +0000 2018,0,:(
1046232725999550466,e eu que não tenho faço oque? :( #MPN #BTSARMY #BTS @BTS_twt https://t.co/HAfS4ZCQvr,Sun Sep 30 02:58:14 +0000 2018,0,:(
1046232313259085825,Não precisava Fernanda desmerecer Caique. :( #AFazenda10,Sun Sep 30 02:56:36 +0000 2018,0,:(
1046228203323478016,durante the truth untold ontem taehyung estava muito emocionado mas hoje ele não aguentou segurar as lágrimas aaaa : ( @BTS_twt #BTS #BTSARMY #MPN #AMAs #BTSLoveYourselfTour https://t.co/ObfQBbmLiX,Sun Sep 30 02:40:16 +0000 2018,0,:(
1046223885287477249,Ai gente tô triste :( #AFazenda10,Sun Sep 30 02:23:06 +0000 2018,0,:(
1046223291118178305,"#AFazenda10 eu gosto muito do @LeoSchulzWOW mais o ranço já tá se estalando :-( fica falando mal da @eugabiprado , deixa ela agir do jeito que ela quiser no pgm e o João não é nenhuma criançinha que não sabe se cuidar https://t.co/FCQZWXGCGW",Sun Sep 30 02:20:45 +0000 2018,0,:(
1046212360510296064,19- qual foi o melhor dia da sua vida??? (eu nunca consigo decidir) :((( #MPN #LuanSantana #Luanetes #LuanSantanaTV,Sun Sep 30 01:37:19 +0000 2018,0,:(
1046211468738396161,@meurefugioluans Nossa eu respondi poxa sorry aí se não era quwm vc queria :( #MPN #LuanSantana #LuanSantanaTV #Luanetes,Sun Sep 30 01:33:46 +0000 2018,0,:(
1046210118931623936,@poxaluanj0 nao assistir o stt hj :( fui no mercado e depois p manifestação #MPN #LuanSantana #Luanetes #LuanSantanaTV,Sun Sep 30 01:28:24 +0000 2018,0,:(
1046202977965486080,ele é o amor da minha vida mesmo :( #MPN #BTS #BTSARMY @BTS_twt https://t.co/zeYiOxBFVP,Sun Sep 30 01:00:02 +0000 2018,0,:(
1046194605258153984,Vontade de comer pizza hj :( #MPN #LuanSantana #LuanSantanaTV #Luanetes,Sun Sep 30 00:26:45 +0000 2018,0,:(
1046191333956833280,ah não :( vem qui meu anjo que eu vou te proteger de todo mal do mundo @BTS_twt #MPN #BTSARMY #BTS https://t.co/USBLPnkU6I,Sun Sep 30 00:13:45 +0000 2018,0,:(
1046189801123328001,queria tanto abraçar o tae agora :(((( #MPN #BTSARMY #BTS @BTS_twt,Sun Sep 30 00:07:40 +0000 2018,0,:(
1046188796839170048,Tae não chora que eu choro junto meu amor :( #MPN #BTSARMY #BTS @BTS_twt https://t.co/MoqaL4O8Xf,Sun Sep 30 00:03:41 +0000 2018,0,:(
1046186450012786688,"aa é difícil, queria conhecer tds :( #MPN #BTSARMY #BTS @BTS_twt https://t.co/NWTFM7mkZW",Sat Sep 29 23:54:21 +0000 2018,0,:(
1046167195586363392,eu só queria minha conta de volta aaaaa :( #BTSARMY #MPN #BTS @BTS_twt,Sat Sep 29 22:37:50 +0000 2018,0,:(
1044818771234476032,"A vida do João não é fácil não, hein? Tadinho :( #Afazenda10",Wed Sep 26 05:19:41 +0000 2018,0,:(
1044817270407663617,Gabi tá querendo ir embora :( #AFazenda10,Wed Sep 26 05:13:43 +0000 2018,0,:(
1044807547293700096,Não vi #MasterChefBR hoje mas ja sei que o Paulo saiu :(,Wed Sep 26 04:35:05 +0000 2018,0,:(
1044802843503398913,"Dri canta muiiiiiiito, pena ñ estar na final :( ❤️ #TheVoiceBrasil https://t.co/bpSya3tgvU",Wed Sep 26 04:16:24 +0000 2018,0,:(
1044800670610665472,Cadê minha bixinha :(#AFazenda10,Wed Sep 26 04:07:45 +0000 2018,0,:(
1044799162833948675,Alguém me faz o resumo do que tá acontecendo? Que treta é essa? Qual o motivo? Não to vendo o ao vivo :( #AFazenda10,Wed Sep 26 04:01:46 +0000 2018,0,:(
1044797156685754368,#MasterChefBR Paulo saiu :((,Wed Sep 26 03:53:48 +0000 2018,0,:(
1044796486670790658,Tadinho do Paulo :( #MasterChefBR,Wed Sep 26 03:51:08 +0000 2018,0,:(
1044795959010619392,Vou sentir falta do Paulinho :( #MasterChefBR,Wed Sep 26 03:49:02 +0000 2018,0,:(
1044795910096605185,Paulo saiu :( #MasterChefBR,Wed Sep 26 03:48:50 +0000 2018,0,:(
1044795889762619392,"Ai, Paulo :( você levou meu coração junto contigo #MasterChefBR",Wed Sep 26 03:48:46 +0000 2018,0,:(
1044795776134778880,O Paulo era a alegria do MasterChef e agora tá saindo :( Tô tão triste #MasterChefBR,Wed Sep 26 03:48:19 +0000 2018,0,:(
1044795717905252357,O xodó do programa saiu :( #MasterChefBR #MasterChefProfissionais,Wed Sep 26 03:48:05 +0000 2018,0,:(
1044795709558468610,adoro o paulo mas ele nunca pareceu confortável competindo :( #MasterChefBR,Wed Sep 26 03:48:03 +0000 2018,0,:(
1044795654059511808,Paulo saiu. :( #MasterChefBR https://t.co/bU7MQqXGbB,Wed Sep 26 03:47:49 +0000 2018,0,:(
1044795625815068672,"Caraí eu amo o Paulo, chateadissima :( #masterchefbr",Wed Sep 26 03:47:43 +0000 2018,0,:(
1044795622203756545,E agora? Paulinho era o meu fav :( #MasterChefBR,Wed Sep 26 03:47:42 +0000 2018,0,:(
1044795580189429760,Ele merecia ficar :( #MasterChefBrasil,Wed Sep 26 03:47:32 +0000 2018,0,:(
1044795577303801857,"Na verdade olha só, depois que definiu os dois piores pratos, observem quem falou mais... Justamente o eliminado. A TEORIA FUNCIONOU MAIS OU MENOS, mas não pro agrado da maioria :( #MasterChefBR",Wed Sep 26 03:47:31 +0000 2018,0,:(
1044795536929378304,o paulo :(( #MasterChefBR,Wed Sep 26 03:47:22 +0000 2018,0,:(
1044795491760984065,ai o paulo saiu não vou ouvir mais esse sotaque nordestino :((((( #MasterChefBR,Wed Sep 26 03:47:11 +0000 2018,0,:(
1044795482374107137,aff paulinho :( #MasterChefBR,Wed Sep 26 03:47:09 +0000 2018,0,:(
1044795463852011520,"meu crush, quer dizer candidato preferido :( #MasterChefBR",Wed Sep 26 03:47:04 +0000 2018,0,:(
1044795445296451584,O programa vai perder a graça sem o Paulo :( #MasterChefBr,Wed Sep 26 03:47:00 +0000 2018,0,:(
1044795406444630017,#MasterChefBR Paulo n :(,Wed Sep 26 03:46:50 +0000 2018,0,:(
1044795399687589888,ah paulo :( #MasterChefBR,Wed Sep 26 03:46:49 +0000 2018,0,:(
1044795321237278720,Paulo saiu :(((((((( #MasterChefBR,Wed Sep 26 03:46:30 +0000 2018,0,:(
1044795302606241792,Falei ... :( #MasterChefBR,Wed Sep 26 03:46:26 +0000 2018,0,:(
1044795292787396609,PAULO NAO :(((((( #masterchefbr,Wed Sep 26 03:46:23 +0000 2018,0,:(
1044795258486358016,paulo saiu :( #masterchefbr,Wed Sep 26 03:46:15 +0000 2018,0,:(
1044795028797902848,Paulinho sai :( #MasterChefBR,Wed Sep 26 03:45:20 +0000 2018,0,:(
1044794997705515009,"Vish, dois que eu gosto na berlinda :(. #MasterChefBR",Wed Sep 26 03:45:13 +0000 2018,0,:(
1044794911793577985,minha Roberta não pode sair :( #MasterChefBR,Wed Sep 26 03:44:52 +0000 2018,0,:(
1044794846521831425,"Vou perder um dos meus nenéns, Paulinho e Roberta :( #MasterChefBR",Wed Sep 26 03:44:37 +0000 2018,0,:(
1044794794847940608,Pior que acho que sai Roberta :( #masterchefbr,Wed Sep 26 03:44:25 +0000 2018,0,:(
1044794543584006145,poxa o Paulo vai sair :( #MasterChefBR,Wed Sep 26 03:43:25 +0000 2018,0,:(
1044794490073100288,não queria que nem o paulo nem a roberta fossem embora :((( #MasterChefBR,Wed Sep 26 03:43:12 +0000 2018,0,:(
1044794471655907329,Roberta vai sair :( #MasterChefBR,Wed Sep 26 03:43:08 +0000 2018,0,:(
1044794446242598912,poxa cara tomara que não seja o Paulinho gosto tanto dele :( #MasterChefBR https://t.co/FBxpZZ5Qb2,Wed Sep 26 03:43:01 +0000 2018,0,:(
1044794357709197312,acho q paulo sai :( #masterchefbr,Wed Sep 26 03:42:40 +0000 2018,0,:(
1044793161619570688,Paulo vai sair :( #MasterChefBr,Wed Sep 26 03:37:55 +0000 2018,0,:(
1044792166084739072,Aaah cara... a Roberta não! :( #MasterChefBR,Wed Sep 26 03:33:58 +0000 2018,0,:(
1044792156395892736,não aguento ver Roberta chorando :( vontade de por num potinho e proteger #MasterChefBR,Wed Sep 26 03:33:56 +0000 2018,0,:(
1044791741541437440,Eu quero abraçar a Roberta :( #MasterChefBR,Wed Sep 26 03:32:17 +0000 2018,0,:(
1044791586243137536,Gabi chorando mdssss ai gente :((( #AFazenda10,Wed Sep 26 03:31:40 +0000 2018,0,:(
1044791491086962688,aiin a Roberta chorando não da p aguentar :( #MasterChefBR,Wed Sep 26 03:31:17 +0000 2018,0,:(
1044791490084573189,roberta não pode sair :( #MasterChefBR,Wed Sep 26 03:31:17 +0000 2018,0,:(
1044791364221890560,"gabi saiu da sala chorando e foi deitar, tadinha :( #AFazenda10",Wed Sep 26 03:30:47 +0000 2018,0,:(
1044791343145463809,foie gras :( #masterchefbr,Wed Sep 26 03:30:42 +0000 2018,0,:(
1044791218339753984,tadinha da roberta :( #MasterChefBR,Wed Sep 26 03:30:12 +0000 2018,0,:(
1044791216490057728,minha fav não pode sair aaaaaaa :( #MasterChefBR,Wed Sep 26 03:30:11 +0000 2018,0,:(
1044791166246572033,gabi saiu chorando :( #AFazenda10,Wed Sep 26 03:29:59 +0000 2018,0,:(
1044791152300437514,af acho que a roberta vai sair #MasterChefBR :((((,Wed Sep 26 03:29:56 +0000 2018,0,:(
1044791145870561280,Triste porque a Roberta nadou! :( ela é a minha segunda preferida! #MasterChefBR #MasterChefProfissionais,Wed Sep 26 03:29:55 +0000 2018,0,:(
1044791123485560832,Roberta foi mal :( #MasterChefBR,Wed Sep 26 03:29:49 +0000 2018,0,:(
1044790909966209024,Minha roberta nao :( #MasterChefBR,Wed Sep 26 03:28:58 +0000 2018,0,:(
1044790821093019648,To bravo que a Luane deve sair :((( #afazenda10,Wed Sep 26 03:28:37 +0000 2018,0,:(
1044790522819334146,mds não vou saber lidar se paulo sair hoje. :( #MasterChefBR,Wed Sep 26 03:27:26 +0000 2018,0,:(
1044789915077226496,Poxa Paulo! :( #MasterChefBR,Wed Sep 26 03:25:01 +0000 2018,0,:(
1044789048026570752,"@gloriagroove Desculpa por não poder lhe dar esse prêmio, fizemos de tudo e acabamos falhando :( #MPN #GloriaGroove",Wed Sep 26 03:21:34 +0000 2018,0,:(
1044788900257046528,Quem são os finalistas? Não deu para mim assistir hoje! :( #TheVoiceBrasil,Wed Sep 26 03:20:59 +0000 2018,0,:(
1044788128324734976,"Noite de #TheVoiceBrasil, #PremioMultishow e #MasterChefBR nessa hora queria ta em casa no meu pc acompanhando... :(",Wed Sep 26 03:17:55 +0000 2018,0,:(
1044787067870433281,"Minha maior decepção da noite: saida da @laisyasminreal . Linda, vozerão, uma PRINCESA. @micheltelo :-( #TheVoiceBrasil",Wed Sep 26 03:13:42 +0000 2018,0,:(
1044786328863494149,Lais nao ia passar nem pelos os 20p. Nossa eu to muito triste que o site não me ajudou a votar mais :( #TheVoiceBrasil,Wed Sep 26 03:10:46 +0000 2018,0,:(
1044786285934710784,"nem se o Teló tivesse escolhido a Laís ela iria para a final :( muito triste! ela realmente tem uma voz linda, única! #TheVoiceBrasil",Wed Sep 26 03:10:36 +0000 2018,0,:(
1044786149754048512,teló deu os pontos pro leo :( michel teló acabou pra você #TheVoiceBrasil https://t.co/zJkj8iFg6X,Wed Sep 26 03:10:03 +0000 2018,0,:(
1044786031864815617,Não acredito que minha menina saiu :( #TheVoiceBrasil,Wed Sep 26 03:09:35 +0000 2018,0,:(
1044784981279735809,Pela cara do tiago... :( #TheVoiceBrasil,Wed Sep 26 03:05:25 +0000 2018,0,:(
1044784960379514880,Faz parte :( Vamos com tudo pfv #FicaVida #AFazenda10,Wed Sep 26 03:05:20 +0000 2018,0,:(
1044784429502255104,Tô absurdada com a saída da Priscila Tossan no #TheVoiceBrasil :(,Wed Sep 26 03:03:13 +0000 2018,0,:(
1044783498417131520,espero que o Paulo não saia :( #MasterChefBR,Wed Sep 26 02:59:31 +0000 2018,0,:(
1044783024917925888,"ainda tentando entender o brown que não deu os vinte pontos pro Murilo, MURILO gente, o show dessa temporada :( #TheVoiceBrasil",Wed Sep 26 02:57:38 +0000 2018,0,:(
1044782874950598657,"Vitela são bezerros, tá bom gente?! Bezerros quer dizer q são bem novinhos :( #MasterChefBR",Wed Sep 26 02:57:03 +0000 2018,0,:(
1044782835209564160,"@asmisturinhas Eu juro que tentei, mas o e-mail não quis pegar :((( #TheVoiceBrasil",Wed Sep 26 02:56:53 +0000 2018,0,:(
